"Author","CommR"
"Tillmann__Nikolai",44
"Tinapple__David",25
"Tingley__Dustin",1
"Tiwari__Mo",9
"Tomkin__Jonathan_H.",147
"Torphy__Kaitlin_T.",63
"Tort__Fran.c.c.oise",66
"Traifeh__Hanadi",2
"Tzamos__Christos",60
"Ubale__Rutuja",77
"Uchidiuno__Judith",7
"Uchino__Kanji",4
"Upadhyay__Pooja",19
"Urrea__Claudia",167
"Uzun__Hasan",91
"Vacanti__Diego",6
"Vaish__Rajan",5
"Van.v.e.k__Mat.v.e.j",53
"van_der_Sluis__Frans",64
"Van_der_Sluis__Frans",64
"van_der_Zee__Tim",64
"Van_der_Zee__Tim",64
"Vanderwende__Lucy",72
"Vapaakallio__Lassi",83
"Vargas__Francisco_A.",70
"Varma__Sashank",36
"Vats__Divyanshu",25
"Veeramachaneni__Kalyan",14
"Verma__Ashank",38
"Vie__Jill.J...e.nn",66
"Vigentini__Lorenzo",155
"Vihavainen__Arto",83
"Vishwanath__Aditya",101
"Vitale__Jonathan_M.",10
"Vogiatzis__Dimitrios",12
"von_Luxburg__Ulrike",102
"Wagner__Ellen",3
"Wahal__Sarthak",6
"Walker__Erin",120
"Walker__J.D.",36
"Walker__Josh",51
"Wan__Hao",1
"Wang__Eric",4
"Wang__Ke",1
"Wang__Li",14
"Wang__Lijia",23
"Wang__Lisa",9
"Wang__Michael_X.",96
"Wang__Pearl",21
"Wang__Qianxiang",44
"Wang__Qiaosi",2
"Wang__Shuaiguo",3
"Wang__Shuhan",5
"Wang__Xu",7
"Wang__Yan",1
"Wang__Yuan",3
"Wang__Yuanyuan",79
"Wang__Zhuo",24
"Wang__Zhuoying",5
"Wang__Zichao",25
"Wash__Rick",143
"Waterman__Muffie_Wiebe",96
"Waters__Andrew_E.",25
"Weaverdyck__Noah",88
"Weber__Gregory",1
"Weinberg__Matthew",60
"Weldemariam__Komminist",46
"Wen__Miaomiao",7
"West__Matthew",38
"White__Liz",21
"Whitehill__Jacob",1
"Whiting__Mark_E.",52
"Wiese__Eliane_S.",4
"Wilcox__Lauren",2
"Wilkowski__Julia",22
"Williams__Betsy_Anne",164
"Williams__Joseph_Jay",1
"Willis__Angelica",5
"Wiltrout__Mary_Ellen",121
"Wise__Alyssa_Friend",97
"Wolf__Maryanne",59
"Wong__Jacqueline",119
"Wong__Lauren",42
"Wong__Victor_Yiu_Lun",89
"Woodgate__Amy",3
"Wu__Albert",4
"Wu__William",60
"Wu__Yi.Fang_Brook",150
"Wylie__Ruth",65
"Xia__Meng",1
"Xiao__David",1
"Xie__Benjamin",61
"Xie__Tao",44
"Xiong__Xiaolu",1
"Xiong__Ye",150
"Xu__Qianyao",5
"Xu__Zhengzheng",33
"Xue__Qiuyue",6
"Yamada__Hiroyuki",28
"Yamada__Masanori",31
"Yan__Hongfei",24
"Yan__Lisa",9
"Yang__Diyi",7
"Yang__Seungwon",34
"Yang__Tzu_Chi",116
"Yarosh__Svetlana",16
"Yarzebinski__Evelyn",7
"Ye__Cheng",17
"Yen__Michael",4
"Yeomans__Michael",1
"Yeung__Chun.Kit",135
"Yeung__Dit.Yan",135
"Yildiz__Hilal_Seda",141
"Yin__Biao",1
"Yin__Hezheng",4
"Yoon__Dongwook",13
"Young__Richard",55
"Young__William",73
"Yu__Bowen",16
"Yu__Renzhe",140
"Yudelson__Michael",1
"Yun__Hyeonggeun",1
"Zafar__Farshida",119
"Zhai__Chengxiang",15
"Zhai__ChengXiang",15
"Zhang__Amy_X.",43
"Zhang__Liang",1
"Zhang__Ming",24
"Zhang__Xiong",1
"Zhang__Yaqiong",1
"Zhao__Catherine",155
"Zhao__Haocheng",10
"Zhao__Jian",16
"Zhao__Jinjin",51
"Zhao__Qian",36
"Zhao__Shengdong",1
"Zhao__Siyuan",1
"Zheng__Saijing",58
"Zhou__Mo",4
"Zhu__Haiyi",16
"Zhu__Jile",24
"Zilles__Craig",38
"Zimmaro__Dawn",51
"Zimmerman__Neil",18
"Zou__Yanzhen",24
"Zyto__Sacha",43
