"Author","CommR"
"Wang__Z",4
"Wang__Z.",195
"Wanigasekara__N",5
"Ward__B",5
"Warnakulasooriya__R.",154
"Warschauer__M.",20
"Waters__A",4
"Waters__A.E",4
"Watkins__H",7
"Weitekamp__D.__II",3
"Wen__M",3
"Wenzlaff__B.",39
"Wes_Crues__R",5
"Wes_Crues__R.",188
"West__J.",68
"West__M",108
"Weston__J.L",1
"White__S",5
"Whitehill__J",9
"Whitehill__J.",9
"Whitehill__J.R.",111
"Whitmer__J",114
"Wiebe__E",7
"Wiebe__E.N",7
"Wiggins__J.B",7
"Wiley__K.J",72
"Wilks__A",1
"Williams__J",2
"Williams__J.J",1
"Wilson__K.H",96
"Winchell__A",4
"Windsor__L.C",2
"Wixon__N",1
"Wolf__V.",79
"Wollenschlaeger__A",44
"Wongviriyawong__C.",110
"Woodruff__M.",198
"Woolf__B",1
"Woolf__B.P",87
"Worsley__M",90
"Wu__B",4
"Wu__W",26
"Xia__Z",4
"Xiao__Y",27
"Xiao__Z",27
"Xiaopeng__G",61
"Xie__J",2
"Xiong__W",162
"Xiong__X",1
"Xiong__X.",1
"Xu__P",35
"Xu__X",87
"Xu__Y",1
"Xu__Y.J",2
"Xue__L",1
"Xue__L.",187
"Yacef__K",129
"Yacef__K.",15
"Yadav__K",21
"Yahya__A.A",112
"Yamanishi__K.",173
"Yan__L",77
"Yang__S.",182
"Yang__T..Y",1
"Yang__Y",3
"Yankovich__D",95
"Yao__W",12
"Yassine__M",90
"Yasuda__K",40
"Ye__J",65
"Ye__M.",31
"Yee.King__M",75
"Yeung__C..K.",194
"Yin__B",1
"Yoo__Y.J.",107
"Yoon__J",107
"Yoshikawa__M.",130
"Yu__R",20
"Yuan__C.",31
"Yuan__M.",4
"Yudelson__M",1
"Yudelson__M.",2
"Yudelson__M.V",2
"Yudelson__M.V.",200
"Yukita__D.",206
"Yun__Y",28
"Zafra__A",11
"Zaidi__A",16
"Zaidi__A.H",16
"Zapata__A",11
"Zeimet__B",58
"Zeng__W",58
"Zeng__Z",140
"Zhai__C.",56
"Zhang__C",2
"Zhang__H.",26
"Zhang__J",176
"Zhang__L",26
"Zhang__M.",4
"Zhang__Y",28
"Zhang__Y.",115
"Zhao__H",65
"Zhao__S",1
"Zhao__X",31
"Zhao__Y",4
"Zheng__D.",62
"Zheng__G",71
"Zheng__L",4
"Zheng__Z",98
"Zheng__Z.",204
"Zhi__R",1
"Zhou__G",1
"Zhou__X.",26
"Zhu__J",4
"Zhu__L",1
"Zhu__X",4
"Zhu__X.",3
"Zilles__C.",108
"Zimmerman__N",10
"Zingle__G",27
"Zorrilla__M.",164
"Zou__J.",1
"Zouaq__A",53
"Zundel__A",41
"Zundel__A.E",41
