"Author","CommR"
"Ravenscroft__A.",3
"Reesman__J.",3
"Rehrey__G.",11
"Reich__J.",4
"Reidsema__C.",14
"Reilly__J.M.",158
"Reimann__P.",1
"Reniniou",31
"Renz__J.",4
"Renzel__D.",16
"Resendes__M.",10
"Retalis__S.",123
"Rhim__J.",44
"Rho__J.",44
"Ricci__L.",112
"Richards__G.",4
"Richardson__J.T.E.",3
"Rienties__B.",9
"Ringtved__U.",3
"Rinne__M.",79
"Ritter__J.",129
"Ritter__S.",47
"Rivas__M.J.",35
"Rivera.Pelayo__V.",97
"Robberechts__P.",150
"Roberto__M..M.",1
"Robinson__C.",4
"Rod√.s__V.",40
"Rodr√.guez.Triana__M.J.",1
"Rodr√.guez__L.",1
"Rodrigues__R.L.",5
"Rodriguez__F.",35
"Rogers__T.",1
"Rohloff__T.",4
"Rojas__S.L.",4
"Rolim__V.",5
"Rombaut__M.",34
"Romero__C.",29
"Ronchetti__M.",7
"Ros√.__C.",109
"Ros√.__C.P.",3
"Rose__C.",1
"Rosen__Y.",124
"Roth__D.",80
"Rowe__E.",3
"Rubin__A.",53
"Rubinstein__B.I.P.",3
"Ruip√.rez.Valiente__J.A.",4
"Ruip√.rez.Valientea__J.A.",68
"Ruiz__S.",1
"Rummel__N.",17
"Ruppertz__L.",154
"Russell__S.",1
"Rutherford__T.",3
"Ryan__K.",1
"S√.nchez.Santill√.n__M.",29
"S√.ndor__A.",3
"S√.ndor__√..",3
"Saab__N.",5
"Saarinen__S.",144
"Sabatini__J.",30
"Sadaful__K.",8
"Sadiq__S.",14
"Sagarin__J.",95
"Saint__J.",1
"Salperwyck__C.",101
"Salter__D.",3
"Samadi__S.Y.",34
"Sampson__D.G.",1
"Samson__P.J.",188
"San_Pedro__M.O.C.Z.",3
"Sani__L.",48
"Sans__V.",85
"Santolini__M.",1
"Santomauro__G.",18
"Santos__J.L.",1
"Santos__O.C.",1
"Sao_Pedro__M.A.",3
"Sapienza__A.",60
"Saqr__M.",146
"Saranti__A.",65
"Sarathy__N.",1
"Saskia__B..G.",170
"Sato__B.K.",35
"Sch√.n__M.",65
"Schaefer__S.",119
"Schaeffer__J.",1
"Schaub__F.",2
"Scheffel__M.",4
"Schiorring__E.",59
"Schneider__B.",1
"Schneider__E.",5
"Schneider__J.",4
"Schreurs__B.",3
"Schroeder__N.",13
"Schroeder__U.",49
"Schulte__J.",1
"Schulte__O.",73
"Schwartz__D.L.",43
"Schweighart__M.",185
"Schwendimann__B.A.",1
"Sclater__N.",4
"Scupelli__P.",2
"Segal__A.",19
"Segedy__J.R.",2
"Seitlinger__P.",16
"Sekiya__T.",114
"Selent__D.",2
"Sengupta__B.",6
"Sergio__G..S.",17
"Sewell__A.",11
"Seyeditabari__A.",62
"Shabaninejad__S.",14
"Shabrina__P.",3
"Shaffer__D.W.",15
"Sharkey__M.",4
"Sharma__K.",1
"Shehata__S.",7
"Shen__X.",13
"Shepard__L.",11
"Sher__V.",1
"Shibani__A.",46
"Shimada__A.",27
"Shultz__G.",11
"Shum__S.B.",1
"Sicilia__M..A.",1
"Siddiquie__B.",3
"Siebert.Evenstone__A.",15
"Siemens__G.",1
"Siemensg__G.",1
"Simmons__I.",107
"Simsek__D.",3
"Sinclair__J.",12
"Sipolins__A.",143
"Skinner__G.",107
"Skocilas__J.",9
"Skretting__H.",52
"Skrypnyk__O.",1
"Slade__S.",4
"Slater__S.",2
"Slater__S.A.",2
"Slotta__J.D.",23
"Sluijter__J.",156
"Smeaton__A.",21
"Smith__C.P.",32
"Smith__E.",1
"Smyth__P.",35
"Snoeck__M.",25
"Snow__E.L.",2
"Soekarjo__K.M.W.",103
"Soheily.Khah__S.",34
"Solyst__J.",2
"Sorokin__I.",192
"Soussou__W.",6
"Southavilay__V.",1
"Spann__C.A.",1
"Specht__M.",4
"Spiegel__S.",180
"Spikol__D.",1
"Srivastava__N.",3
"Stamper__J.",3
"Stanislav__V.",61
"Staubitz__T.",4
"Steiner__T.A.",121
"Steinert__L.",1
"Steinwachs__M.",11
"Stern__J.",7
"Stevens__S.",122
"Stewart__A.",6
"Stoeffler__K.",124
"Stoitsis__G.",1
"Stone__C.",6
"Stoyanov__S.",4
"Studham__R.S.",99
"Stump__G.S.",157
"Su__J.K.",83
"Suarez__N.",29
"Suehiro__D.",27
"Sulcer__B.",113
"Sumner__T.",28
"Sun__Y.",142
"Suthers__D.",1
"Swenson__J.",190
"Swiecki__Z.",15
"Syed__M.",6
"Szegedi__P.",7
"T√.rkmen__A.C.",166
"Tabari__N.",62
"Tabatabai__S.",15
"Tada__M.",165
"Taibi__D.",4
"Takahashi__H.",86
"Takanashi__K.",36
"Tall__K.",3
"Tamborg__A.L.",15
"Tammets__K.",1
"Tamrakar__A.",3
"Tan__E.",5
"Tan__J.P..L.",46
"Tan__S.C.",89
"Tan__Y.",47
"Taniguchi__Y.",27
"Taraghi__B.",65
"Taub__M.",12
"Tavenard__R.",31
"Taylor__J.N.",96
"Taylor__S.",81
"Teasley__S.",2
"Teasley__S.D.",7
"Tegene__M.",5
"Tejeiro__R.",1
"Tempelaar__D.",9
"Tempelaar__D.T.",63
"Teplovs__C.",3
"Ternier__S.",4
"Terzis__V.",1
"Thaker__K.",3
"The__B.",1
"Thille__C.",3
"Thompson__C.",2
"Thompson__K.",3
"Thorn__C.",116
"Tian__L.",8
"Tinker__R.",26
"Tissenbaum__M.",23
"Toetenel__L.",9
"Tolvanen__T.",79
"Tomaiuolo__M.",48
"Tomar__G.",3
"Tomiƒ.__B.",51
"Tong__H.L.",104
"Tormey__R.",1
"Torre__M.V.",5
"Tr√.tteberg__H.",1
"Trasarti__R.",125
"Trausan.Matu__S.",2
"Tritz__J.",11
"Tsai__Y..S.",1
"Tscholl__M.",2
"Tsingos.Lucas__C.",3
"Tupikina__L.",1
"Turrin__R.",93
"Turro__C.",4
"Tuti__T.",110
"Twiner__A.",3
"Uchida__T.",133
"Ukkonen__A.",169
"Ullmann__T.D.",184
"Ulrich_Hoppe__H.",1
"Uosaki__N.",36
"Urretavizcaya__M.",1
"Urrutia__M.L.",126
"Uus__√..",16
"Uzir__N.A.",1
"Uzir__N.A.A.",1
"Vachova__L.",9
"Vaclavek__J.",9
"Vahdati__S.",137
"Valiente__J.A.R.",68
"Van_De_Vrie__E.",63
"Van_Den_Hoven__E.",3
"van_der_Kamp__J.",103
"Van_Der_Kooij__H.",63
"Van_Der_Sluis__F.",5
"Van_Der_Zee__T.",5
"van_der_Zon__S.B.",54
"Van_Goidsenhoven__S.",25
"Van_Haaren__J.",140
"Van_Helden__G.",57
"Van_Inwegen__E.",2
"Van_Inwegen__E.G.",2
"van_Ipenburg__W.",54
"Van_Leeuwen__A.",17
"Van_Soom__C.",1
"Van_Staalduinen__J..P.",1
"Vanden_Broucke__S.",25
"Vanneste__P.",70
"Varao.Sousa__T.L.",2
"Varatharaj__A.",2
"Vasalou__A.",1
"Vatrapu__R.",4
"Veas__E.",20
"Veldsink__J.",54
"Velloso__E.",3
"Ventura__S.",29
"Verbert__K.",1
"Verheyen__P.",1
"Vesin__B.",1
"Vezzoli__Y.",1
"Viberg__O.",4
"Victoria_Almeda__M.",2
"Vigentini__L.",126
"Vilar__J.A.",151
"Villano__R.",5
"Vo__T.",1
"Vogelsang__T.",154
"Von_Davier__A.",124
"Vozniuk__A.",1
"Vozzi__F.",72
"Vrzakova__H.",6
"Vytasek__J.",10
"Vytasek__J.M.",10
"Waddington__R.J.",7
"Wadholm__B.",10
"Waghray__D.",6
"Wagner__A.Z.",2
"Waller__R.",106
"Wang__F.L.",56
"Wang__H.",142
"Wang__J.",15
"Wang__Q.",10
"Wang__X.",3
"Wang__Y.",2
"Wang__Z.",30
"Wanigasekara__N.",6
"Ward__D.",11
"Warmerdam__E.",103
"Warschauer__M.",35
"Wasson__B.",52
"Watanabe__E.",145
"Watanabe__J.",86
"Waters__A.E.",122
"Waters__Z.",1
"Weber__M.",2
"Wei__H.",2
"Wei__Q.",3
"Wei__Z.",3
"Weibel__N.",1
"Weldemariam__K.",77
"Wells__M.",17
"Welsh__A.",37
"Welsh__S.S.",2
"Wen__M.",3
"West__D.",1
"Wham__D.",189
"Whitaker__R.",102
"Whitelock.Wainwright__A.",1
"Whitelock__D.",3
"Whitmer__J.",59
"Whyte__A.",115
"Wiebe__E.N.",33
"Wiedmann__M.",17
"Wild__F.",16
"Wiley__K.J.",1
"Williams__D.",1
"Williams__J.J.",2
"Willis__J.",3
"Willis__J.E.",7
"Willis__J.E.__III",13
"Wiltrout__M.E.",4
"Winne__P.H.",10
"Winston__W.",95
"Winters__N.",110
"Wise__A.F.",10
"Wolff__A.",1
"Wollenschlaeger__A.",17
"Woloshen__S.",10
"Wolpers__M.",1
"Wong__L.",7
"Wong__T..L.",56
"Woo__C.",12
"Woo__M.",8
"Woodruff__E.",131
"Woodthorpe__J.",9
"Worsley__M.",1
"Wright__C.V.",7
"Wright__M.C.",43
"Wshah__S.",107
"Wu__J.",60
"Wu__Y..F.B.",163
"Xenos__M.",159
"Xhakaj__F.",5
"Xia__M.",2
"Xie__H.",56
"Xing__W.",10
"Xiong__X.",2
"Xiong__Y.",163
"Xu__Y.",3
"Xu__Z.",131
"Yacef__K.",1
"Yaginuma__Y.",111
"Yamada__H.",116
"Yamada__M.",27
"Yamada__T.",111
"Yamaguchi__K.",114
"Yamashita__T.",27
"Yan__W.",2
"Yang__C.",8
"Yang__J..A.",24
"Yang__K.",2
"Yang__S.",46
"Ye__S.",142
"Yeomans__M.",4
"Yeung__D..Y.",2
"Yeung__Y..C.A.",8
"Yoon__M.",88
"Yu__B.",42
"Yu__R.",35
"Yu__T.",88
"Yu__Y.",42
"Yuan__L.",4
"Yuan__Y.",96
"Yuhas__B.",6
"Yun__H.",4
"Yun__S.B.",45
"Zacharias__V.",97
"Zadrozny__W.",62
"Zamecnik__A.",1
"Zdrahal__Z.",9
"Zendulka__J.",9
"Zeng__Z.",80
"Zhang__A.X.",19
"Zhang__G.",10
"Zhang__J.",4
"Zhang__R.",3
"Zhang__X.",42
"Zhang__Y.",2
"Zhang__Z.",2
"Zhao__A.",1
"Zhao__C.",4
"Zhao__Y.",1
"Zheng__G.",47
"Zheng__L.",108
"Zhou__L.",143
"Zhou__Q.",1
"Zhu__H.",10
"Zhu__M.",2
"Zhu__W.",73
"Zhu__Z.",24
"Ziebarth__S.",1
"Zimmerman__H.T.",167
"Zimmerman__N.L.",2
"Zook__J.",13
"Zou__D.",56
"Zouaq__A.",1
"Zuccon__G.",1
"Zushi__M.",141
