"Author","Degree_13_20","Degree_13_14","Degree_15_16","Degree_17_18","Degree_19_20"
"Mary_Lou_Maher",15,NA,NA,NA,15
"Mary_Muir",2,2,NA,NA,NA
"Maryam_Mohseni",5,NA,NA,NA,5
"Maryse_Bianco",6,4,5,NA,NA
"Masaki_Uto",8,NA,1,2,6
"Masashi_Okano",1,NA,NA,NA,1
"Masayuki_Numao",6,6,NA,NA,NA
"Mashael_Al-Luhaybi",4,NA,NA,NA,4
"Matej_Guid",1,1,NA,NA,NA
"Mateus_Monteiro",4,NA,NA,NA,4
"Mats_Lind",2,NA,NA,2,NA
"Matt_Dennis",2,NA,2,NA,NA
"Matteo_Lombardi",3,3,NA,NA,NA
"Matthew_A._Emery",6,NA,NA,6,NA
"Matthew_D._Johnson",8,8,NA,NA,NA
"Matthew_E._Jacovina",15,NA,11,8,NA
"Matthew_Gordon",3,NA,NA,NA,3
"Matthew_Jensen_Hays",5,NA,4,NA,2
"Matthew_L._Bernacki",1,NA,NA,NA,1
"Matthew_Labrum",6,4,NA,NA,4
"Matthew_Micciolo",5,NA,NA,5,NA
"Matthew_Mulholland",4,NA,NA,4,NA
"Matthew_Ventura",16,2,NA,14,NA
"Matthew_W._Easterday",3,1,NA,2,NA
"Matthew_West",5,NA,NA,NA,5
"Maureen_Villamor",5,NA,NA,5,NA
"Maurizio_Gabbrielli",3,NA,NA,NA,3
"Maxine_Eskenazi",2,NA,NA,2,NA
"Maxwell_Fowler",4,NA,NA,NA,4
"May_Marie_P._Talandron",2,NA,NA,2,NA
"Mayank_Kulkarni",6,NA,NA,NA,6
"Maynor_Jimenez_Castro",5,NA,5,NA,NA
"Mayya_Sharipova",1,1,1,NA,NA
"Megan_H._Frankosky",8,NA,6,7,NA
"Megan_Wiedbusch",2,NA,NA,NA,2
"Megumi_Kurayama",1,1,NA,NA,NA
"Mehak_Maniktala",3,NA,NA,NA,3
"Mehrdad_Mirzaei",2,NA,NA,NA,2
"Mei_Si",0,NA,0,NA,NA
"Mei-Yii_Lim",9,NA,9,NA,NA
"Melinda_Gervasio",4,4,NA,NA,NA
"Melissa_Bradley",4,NA,4,NA,NA
"Mengping_Lv",3,NA,NA,NA,3
"Mengxi_Zhou",3,NA,NA,NA,3
"Miaomiao_Wen",2,NA,2,NA,NA
"Michael_Brady",8,NA,8,NA,NA
"Michael_Brigham",3,3,NA,NA,NA
"Michael_C._Dorneich",8,NA,NA,8,NA
"Michael_C._Mozer",3,NA,NA,3,NA
"Michael_Eagle",13,NA,1,12,NA
"Michael_Geden",4,NA,NA,NA,4
"Michael_Hilton",12,NA,NA,NA,12
"Michael_J_Timms",0,NA,0,NA,NA
"Michael_J._Baker",0,NA,0,NA,NA
"Michael_J._Ford",7,7,NA,NA,NA
"Michael_J._Jacobson",5,NA,NA,5,NA
"Michael_Karabinos",4,NA,4,NA,NA
"Michael_Kickmeier-Rust",6,6,NA,NA,NA
"Michael_Lipschultz",7,7,NA,NA,NA
"Michael_Madaio",2,NA,NA,NA,2
"Michael_Mogessie",6,NA,NA,NA,6
"Michael_Rehm",2,NA,NA,2,NA
"Michael_Ringenberg",7,NA,7,NA,NA
"Michael_Sandbothe",5,NA,NA,NA,5
"Michael_Sao_Pedro",3,3,NA,NA,NA
"Michael_Schiano",7,NA,NA,NA,7
"Michael_Tan",9,NA,NA,9,NA
"Michael_Timms",3,NA,3,NA,NA
"Michael_Winters",3,NA,NA,NA,3
"Michael_Wixon",5,NA,5,NA,NA
"Michael_Wißner",4,4,NA,NA,NA
"Michael_Yeomans",5,NA,NA,5,NA
"Michael_Yudelson",7,3,2,NA,3
"Michael_von_Aster",8,8,NA,NA,NA
"Michal_Huptych",3,NA,NA,3,NA
"Michal_Moskal",2,NA,NA,2,NA
"Michel_Desmarais",6,1,3,NA,2
"Michele_Fioravera",4,NA,NA,4,NA
"Michelle_Banawan",5,NA,NA,5,NA
"Michelle_Taub",7,NA,NA,4,4
"Miguel_A._Rubio",0,NA,NA,NA,0
"Miguel_Andres-Bray",6,NA,NA,NA,6
"Miguel_Arevalillo-Herráez",7,1,7,NA,NA
"Miguel_García_Iruela",4,NA,NA,1,4
"Mihaela_Cocea",2,NA,2,NA,NA
"Mihai_Dascalu",30,4,5,21,10
"Mihai_Dascălu",5,NA,NA,NA,5
"Mihai_Masala",5,NA,NA,5,NA
"Mika_Shigematsu",4,NA,4,NA,NA
"Mikel_Larrañaga",5,NA,5,NA,NA
"Miklos_Maroti",4,NA,NA,4,NA
"Milos_Kravcik",5,NA,2,3,NA
"Milton_Rosenberg",4,NA,4,NA,NA
"Min_Chi",9,NA,4,5,5
"Ming_Liu",3,NA,NA,NA,3
"Minghui_Tai",8,5,NA,5,NA
"Mingyu_Feng",4,NA,NA,2,2
"Minji_Kwak",1,NA,NA,NA,1
"Minkyung_Kim",3,NA,NA,NA,3
"Miranda_Zahn",3,NA,NA,NA,3
"Mirela_Gutica",1,NA,1,NA,NA
"Miruna_Cristus",3,NA,NA,NA,3
"Mitsuhiro_Goto",2,NA,NA,NA,2
"Mitsuru_Ikeda",2,NA,2,NA,NA
"Moffat_Mathews",5,NA,NA,5,2
"Mohamed_Alkaoud",1,NA,NA,NA,1
"Mohamed_Raouf_Seyam",3,NA,NA,NA,3
"Mohammad_Alotaibi",8,8,NA,NA,NA
"Mohammad_Alshehri",7,NA,NA,NA,7
"Mohammad_Falakmasir",5,NA,NA,5,NA
"Mohammad_Javad_Mahzoon",6,NA,NA,NA,6
"Mohammad_M._Khajah",3,NA,NA,3,NA
"Mohammed_A._Almiyad",3,NA,NA,3,NA
"Mohammed_Khalidi_Idrissi",2,NA,NA,NA,2
"Mohit_Agrawal",3,NA,3,NA,NA
"Mohsen_Dorodchi",10,NA,NA,NA,10
"Mona_Emara",5,NA,NA,NA,5
"Monica_Diaz",6,NA,NA,6,NA
"Monica_Trella",2,NA,2,NA,NA
"Mononito_Goswami",2,NA,NA,NA,2
"Montse_Maritxalar",4,NA,4,NA,NA
"Mun_Y._Yi",5,3,2,NA,NA
"Mung_Chiang",4,NA,NA,4,NA
"Mustafa_Hajeer",6,NA,6,NA,NA
"Mutlu_Cukurova",11,NA,NA,7,6
"Myles_Davaris",6,NA,NA,NA,6
"Myroslava_Dzikovska",4,4,NA,NA,NA
"Myroslava_O._Dzikovska",5,5,NA,NA,NA
"Myse_Elmadani",2,NA,2,NA,NA
"N._Matentzoglu",7,NA,NA,NA,7
"Nabeela_Altrabsheh",2,NA,2,NA,NA
"Nabin_Maharjan",2,NA,NA,2,1
"Nacir_Bouali",1,NA,NA,1,NA
"Nada_Basit",4,NA,4,NA,NA
"Nadia_Najjar",5,NA,NA,NA,5
"Nahum_Alvarez",4,NA,4,NA,NA
"Namrata_Srivastava",5,NA,NA,NA,5
"Nan_Li",3,3,NA,NA,NA
"Nana_Kanzaki",6,NA,6,NA,NA
"Nancy_L._Green",0,0,NA,0,NA
"Naomi_Prusak",7,NA,NA,7,NA
"Naomi_Wixon",8,NA,NA,8,NA
"Naoto_Akiyama",1,1,NA,NA,NA
"Naoya_Inoue",4,NA,NA,NA,4
"Napol_Rachatasumrit",4,NA,NA,NA,4
"Nasheen_Nur",10,NA,NA,NA,10
"Natali_Morad",3,NA,NA,3,NA
"Natalie_B._Steinhauser",4,4,NA,NA,NA
"Natalie_D._Kerby",2,2,NA,NA,NA
"Natalie_Parde",1,NA,NA,NA,1
"Natalie_Steinhauser",4,4,NA,NA,NA
"Natalie_Wall",3,NA,NA,2,2
"Nataliya_V._Yufa",6,6,NA,NA,NA
"Natasha_Jaques",2,2,NA,NA,NA
"Nathalie_Guin",5,5,NA,NA,NA
"Nathalie_Japkowicz",1,1,NA,NA,NA
"Nathan_C._Hall",3,NA,3,3,NA
"Nathan_Hanegbi",7,NA,NA,NA,7
"Nathan_Henderson",10,NA,NA,NA,10
"Nathaniel_Blanchard",8,NA,8,NA,NA
"Neil_Heffernan",27,10,13,3,9
"Neil_Rubens",3,NA,3,NA,NA
"Neil_Zimmerman",4,NA,NA,4,NA
"Nese_Alyuz",6,NA,NA,6,NA
"Nesra_Yannier",2,2,NA,NA,2
"Nguyen_Duc_Thien",2,NA,NA,2,NA
"Nguyen-Thinh_Le",9,5,NA,6,NA
"Nia_Dowell",6,NA,NA,3,4
"Nian-Shing_Chen",3,NA,3,NA,NA
"Nichola_Lubold",6,NA,NA,4,5
"Nicholas_Diana",6,NA,NA,6,2
"Nicholas_Lytle",6,NA,NA,4,6
"Nicholas_R._Stepanek",1,NA,NA,1,NA
"Nicholas_V._Mudrick",6,NA,NA,6,NA
"Nicholas_Vretos",7,NA,NA,7,NA
"Nick_Green",5,4,NA,3,2
"Nickolas_Falkner",2,NA,2,NA,NA
"Nicole_Hutchins",11,NA,NA,4,8
"Nicoletta_Di_Blas",11,NA,NA,11,NA
"Nidhi_Saraswat",3,NA,3,NA,NA
"Niels_Pinkwart",6,3,1,2,1
"Nigel_Beacham",3,NA,NA,NA,3
"Nigel_Bosch",23,5,6,14,7
"Niki_Papaionnou",6,NA,6,NA,NA
"Nikki_G._Lobczowski",3,NA,NA,NA,3
"Nikki_Yee",6,NA,NA,6,NA
"Nikol_Rummel",18,8,3,5,6
"Ning_Ma",3,NA,NA,3,NA
"Ningyu_Zhang",14,NA,NA,2,13
"Nirmal_Mukhi",17,NA,NA,16,2
"Nizar_Omheni",3,NA,NA,3,NA
"Nobal_Niraula",3,NA,3,NA,NA
"Noboru_Matsuda",13,5,5,6,3
"Noseong_Park",6,NA,NA,NA,6
"Nour-Eddine_El_Faddouli",1,NA,NA,NA,1
"Octav_Popescu",20,NA,14,9,NA
"Olga_C._Santos",8,2,8,NA,NA
"Oliver_Ferschke",5,NA,5,NA,NA
"Olivier_Dehaene",2,NA,NA,NA,2
"Olivier_Galy",2,NA,NA,2,NA
"Oluwabukola_Mayowa_(Ishola)_Idowu",1,NA,NA,1,NA
"Oluwabukola_Mayowa_Ishola",1,NA,NA,1,NA
"Oluwabunmi_Adewoyin",1,1,NA,NA,NA
"Omar_AlZoubi",4,4,NA,NA,NA
"Omar_Eltayeby",5,NA,NA,NA,5
"Omar_Mazhoud",3,NA,NA,3,NA
"Oriel_Uzan",2,2,NA,NA,NA
"Osama_Swidan",7,NA,NA,7,NA
"Oscar_Täckström",3,NA,NA,NA,3
"Owen_Mcleod",4,NA,NA,NA,4
"Pallav_Agarwal",3,NA,NA,3,NA
"Pamela_Jordan",12,7,2,7,4
"Paolo_Cremonesi",3,NA,NA,NA,3
"Paolo_Paolini",11,NA,NA,11,NA
"Parashar_Dhakal",7,NA,NA,NA,7
"Parv_Mor",3,NA,NA,3,NA
"Pascal_Estraillier",3,NA,3,NA,NA
"Pat_Inglese",5,NA,NA,5,NA
"Patorn_Piromchai",11,NA,NA,6,10
"Patricia_Albacete",10,7,2,5,4
"Patricia_Fernández",3,NA,3,NA,NA
"Patricia_Wallace",7,NA,4,7,NA
"Patrick_Donnelly",4,NA,NA,4,NA
"Patrick_Gebhard",5,NA,5,NA,NA
"Patrick_Watson",17,NA,NA,17,NA
"Paul_Brna",1,NA,1,NA,NA
"Paul_Drijvers",3,NA,NA,NA,3
"Paul_Gagnon",6,NA,NA,NA,6
"Paul_Reisert",4,NA,NA,NA,4
"Paul_S._Brown",3,NA,NA,NA,3
"Paul_Salvador_Inventado",6,6,NA,NA,NA
"Paula_Buttery",4,NA,NA,NA,4
"Paula_J._Durlach",1,1,NA,NA,NA
"Paula_M._Paiva",4,NA,NA,4,4
"Paulo_Blikstein",9,4,NA,7,NA
"Paulo_F._Carvalho",3,NA,NA,NA,3
"Pedro_Furtado",2,NA,NA,2,NA
"Pedro_J._Muñoz-Merino",2,NA,2,NA,NA
"Pedro_Mota",2,NA,NA,2,NA
"Pedro_Nascimento",6,NA,NA,NA,6
"Penghe_Chen",10,NA,NA,4,7
"Permanand_Mohan",1,NA,1,NA,NA
"Perry_Samson",1,NA,NA,NA,1
"Peter_Brusilovsky",15,2,6,2,8
"Peter_Foltz",17,NA,NA,17,NA
"Peter_Hastings",7,NA,4,7,2
"Peter_Kauf",1,NA,NA,1,NA
"Peter_Kim",3,NA,NA,NA,3
"Peter_Matthew",5,NA,NA,NA,5
"Peter_Vangorp",5,NA,NA,NA,5
"Petr_Boroš",3,3,NA,NA,NA
"Petr_Jarušek",1,NA,1,NA,NA
"Petros_Daras",7,NA,NA,7,NA
"Phaedra_Mohammed",1,NA,1,NA,NA
"Phil_Jimmieson",10,NA,NA,10,NA
"Philip_I._Pavlik",5,NA,NA,5,NA
"Philip_I._PavlikJr.",8,6,2,2,NA
"Philip_Pavlik",2,NA,2,NA,NA
"Philip_Sheridan_Buffum",4,NA,4,NA,NA
"Philippa_Ryan",4,NA,NA,4,NA
"Philippe_Dessus",6,4,5,NA,NA
"Philippe_Vidal",5,NA,NA,5,NA
"Phillip_Pavlik",6,NA,6,NA,NA
"Phuong_Pham",2,NA,1,2,NA
"Pierre_Dillenbourg",8,NA,0,4,4
"Pierre-Yves_Gicquel",2,2,NA,NA,NA
"Pilar_Quirós",7,NA,7,NA,NA
"Pokpong_Songmuang",2,2,NA,NA,NA
"Prajwal_Paudyal",4,NA,NA,NA,4
"Praveen_Damacharla",7,NA,NA,NA,7
"Pravin_Chopade",5,NA,NA,5,NA
"Purushottam_Kar",2,NA,NA,NA,2
"Qi_Xu",6,NA,NA,NA,6
"Qian_Yang",5,NA,NA,5,NA
"Qingchang_Yang",3,NA,NA,NA,3
"Qinggang_Meng",6,NA,NA,NA,6
"Qinyu_Cheng",6,5,3,NA,NA
"Qiong_Yu",3,NA,3,NA,NA
"Qiushi_Xu",3,NA,NA,NA,3
"R._Charles_Murray",17,9,NA,NA,8
"R._Stan_Hum",3,NA,NA,NA,3
"Rachel_Dickler",3,NA,NA,3,2
"Rachel_Harred",5,NA,NA,5,NA
"Rachel_Harsley",3,NA,NA,3,NA
"Rachel_Thorp",3,NA,NA,3,NA
"Radek_Pelánek",6,3,1,0,2
"Radek_Pelánek",1,NA,1,NA,NA
"Radhika_Kedia",5,5,NA,NA,NA
"Rafael_Cabredo",6,6,NA,NA,NA
"Rafael_Ferreira",6,NA,NA,3,4
"Rahul_Savani",10,NA,NA,10,NA
"Rahul_Singhal",2,NA,2,NA,NA
"Raja_Lala",5,NA,NA,NA,5
"Raja_M._Suleman",2,NA,2,NA,NA
"Rajendra_Banjade",3,NA,3,NA,NA
"Rajiv_Maheswaran",3,3,NA,NA,NA
"Ralph_Edezhath",1,NA,NA,1,NA
"Randy_Jensen",4,NA,NA,4,NA
"Ranilson_Paiva",8,NA,NA,8,1
"Raquel_Hijón_Neira",3,NA,NA,1,3
"Raquel_Hijón-Neira",3,NA,NA,NA,3
"Raúl_Cabestrero",7,NA,7,NA,NA
"Ravi_K._Yadav",2,NA,NA,2,NA
"Ravi_Kokku",7,NA,NA,7,NA
"Ravi_Tejwani",17,NA,NA,17,NA
"Rebecca_J._Passonneau",7,NA,NA,7,NA
"Rebecca_Kantar",6,NA,NA,6,NA
"Red_Mendoza",6,NA,NA,NA,6
"Renah_Razzaq",2,NA,NA,NA,2
"Renu_Balyan",10,NA,NA,9,2
"Renuka_Sindhgatta",4,NA,NA,4,NA
"Renzhe_Yu",2,NA,NA,NA,2
"Reuth_Dekel",2,2,NA,NA,NA
"Reva_Freedman",2,1,1,NA,NA
"Reza_Feyzi-Behnagh",5,5,NA,NA,NA
"Rémi_Venant",4,NA,NA,4,NA
"Rhouma_Naceur",1,1,NA,NA,NA
"Ricardo_Conejo",7,4,3,2,NA
"Richard_A._Levine",4,NA,NA,4,NA
"Richard_Correnti",4,NA,NA,4,NA
"Richard_Cox",1,NA,1,NA,NA
"Richard_Mayer",6,4,2,4,NA
"Richard_Scruggs",6,NA,NA,NA,6
"Richard_Wainess",6,NA,NA,6,NA
"Riichiro_Mizoguchi",6,NA,6,NA,NA
"Rishabh_Chatterjee",2,NA,NA,NA,2
"Rishabh_Chaudhry",3,NA,3,NA,NA
"Rob_Rubin",7,NA,NA,7,NA
"Robert_Bates",5,NA,NA,4,5
"Robert_Belfer",8,NA,NA,NA,8
"Robert_Bixler",1,1,NA,NA,NA
"Robert_Briggs",6,NA,NA,6,NA
"Robert_E._Wray",2,2,NA,NA,NA
"Robert_G._M._Hausmann",9,9,NA,NA,NA
"Robert_Sawyer",6,NA,NA,5,3
"Robert_Sottilare",18,1,NA,17,NA
"Robert-Florian_Samoilescu",4,NA,NA,NA,4
"Robert-Mihai_Botarleanu",3,NA,NA,NA,3
"Roberto_De_Roock",5,NA,NA,5,NA
"Roberto_Legaspi",6,6,NA,NA,NA
"Roberto_Martinez-Maldonado",10,3,NA,4,5
"Roberto_Turrin",3,NA,NA,NA,3
"Rod_Roscoe",6,4,NA,NA,3
"Rodney_Nielsen",6,NA,1,4,1
"Rodrigo_Santos",6,NA,NA,NA,6
"Roger_Azevedo",24,8,6,8,9
"Roger_Dale_Jones",5,NA,NA,NA,5
"Roger_Nkambou",4,NA,3,3,NA
"Rohan_Ahuja",7,NA,NA,NA,7
"Rohan_Raizada",5,5,NA,NA,NA
"Rohit_Kumar",4,1,3,NA,NA
"Ronald_F._DeMara",11,NA,NA,11,NA
"Ronald_M._Baecker",3,3,NA,NA,NA
"Ronald_S._Landis",6,NA,6,NA,NA
"Ronan_Champagnat",3,NA,3,NA,NA
"Rong_Liu",9,NA,NA,9,NA
"Rosemary_Luckin",8,NA,NA,6,3
"Rosta_Farzan",4,NA,NA,4,NA
"Roya_Hosseini",8,2,3,NA,6
"Rui_Zhi",6,NA,NA,4,6
"Ruitao_Liu",2,NA,NA,NA,2
"Rupak_Majumdar",3,NA,NA,3,NA
"Rurik_Tywoniw",4,NA,NA,NA,4
"Ruslan_Salakhutdinov",3,NA,NA,3,NA
"Russell_Moore",4,NA,NA,NA,4
"Ruth_Aylett",14,7,9,NA,NA
"Ruth_Janning",2,NA,2,NA,NA
"Ruth_Wylie",8,NA,4,2,6
"Ryan_Baker",89,23,25,35,29
"Ryan_Carlson",1,1,NA,NA,NA
"Ryan_Schwiebert",7,7,NA,NA,NA
"Ryan_Shaun_Baker",2,NA,NA,NA,2
"Ryuichi_Nakaike",7,3,6,NA,NA
"Rémi_Venant",2,NA,NA,2,NA
"S._Forge",7,NA,NA,NA,7
"S._Tugba_Tokel",6,NA,NA,6,NA
"Saad_M_Khan",5,NA,NA,5,NA
"Sabine_Graf",3,NA,3,NA,NA
"Sabine_Hauert",2,NA,NA,NA,2
"Sacha_DeVelle",3,NA,3,NA,NA
"Sachin_Grover",4,NA,4,2,NA
"Sadia_Nawaz",5,NA,NA,NA,5
"Sahil_Hasan",8,NA,NA,NA,8
"Saksham_Sharma",3,NA,NA,3,NA
"Salam_Al-Emari",4,NA,NA,NA,4
"Sally_P._W._Wu",1,NA,1,NA,NA
"Salman_Cheema",6,NA,NA,6,3
"Samad_Kardan",3,NA,3,3,NA
"Saman_Zehra_Rizvi",2,NA,NA,2,NA
"Samantha_Finkelstein",4,4,0,NA,NA
"Samantha_Stranc",1,NA,NA,NA,1
"Sameena_Hossain",4,NA,NA,NA,4
"Samiha_Marwan",3,NA,NA,NA,3
"Samir_Bennani",2,NA,NA,NA,2
"Samuel_D._Meyer",3,NA,NA,3,NA
"Samuel_Lau",6,NA,NA,6,NA
"Samuel_Leeman-Munk",4,NA,4,NA,NA
"Samuele_Passalacqua",4,NA,NA,NA,4
"Sanaz_Fallahkhair",2,NA,2,NA,NA
"Sandeep_K._S._Gupta",4,NA,NA,NA,4
"Sander_J._J._Leemans",4,NA,NA,NA,4
"Sandra_Demi",7,NA,7,NA,NA
"Sandra_Katz",12,7,2,7,4
"Sang-Yoon_Lee",11,NA,NA,11,NA
"Sang-goo_Lee",2,NA,NA,2,NA
"Sara_Tahir",7,NA,NA,NA,7
"Sarah_Dehne",4,4,NA,NA,NA
"Sarah_Fialko",4,NA,NA,4,NA
"Sarah_Karamarkovich",5,NA,NA,5,NA
"Sarah_Perez",9,NA,NA,7,4
"Sarah_Schultz",4,NA,NA,4,NA
"Sarah_Snyder",5,NA,5,NA,NA
"Sarah_Tazzyman",9,NA,9,NA,NA
"Sasa_Sopka",5,NA,NA,NA,5
"Satabdi_Basu",12,1,NA,5,8
"Satoshi_Kurihara",6,6,NA,NA,NA
"Satya_Nitta",7,NA,NA,7,NA
"Scott_A._Crossley",24,3,5,10,13
"Scott_Bateman",3,3,NA,NA,NA
"Scott_E._Hudson",2,2,NA,NA,2
"Scott_H._Fraundorf",5,5,NA,NA,NA
"Scott_R._Hinze",2,NA,NA,NA,2
"Scott_Silliman",7,7,NA,NA,NA
"Scotty_D._Craig",3,NA,NA,3,NA
"Sean_Goltz",1,NA,NA,NA,1
"Sean_Kelly",11,NA,8,3,NA
"Sebastian_Gross",3,3,1,NA,NA
"Sebastian_Stumbo",7,NA,NA,NA,7
"Sebastien_Boyer",1,NA,1,NA,NA
"Seewoo_Lee",9,NA,NA,NA,9
"Seiji_Isotani",11,4,3,4,6
"Seokmin_Kang",6,NA,NA,6,3
"Seoyon_Park",9,NA,NA,NA,9
"Serge_Léger",2,NA,NA,2,NA
"Serge_Robert",4,NA,3,3,NA
"Sergey_Sosnovsky",8,2,2,4,NA
"Sergio_Gutierrez-Santos",3,NA,3,NA,NA
"Sergio_Gutiérrez-Santos",5,NA,5,NA,NA
"Sergio_Rabellino",4,NA,NA,4,NA
"Sergio_Salmeron-Majadas",7,2,7,NA,NA
"Seth_Akonor_Adjei",1,NA,1,NA,NA
"Seung_Lee",9,NA,4,NA,6
"Sébastien_George",3,NA,3,NA,NA
"Sébastien_Lallé",7,3,NA,4,1
"Sébastien_Louvigné",3,NA,3,NA,NA
"Shadi_Esnaashari",2,NA,NA,2,NA
"Shaghayegh_Sahebi",2,NA,NA,NA,2
"Shaikhah_Alotaibi",1,1,NA,NA,NA
"Shaked_Hindi",7,NA,NA,7,NA
"Shamya_Karumbaiah",11,NA,NA,6,5
"Shane_Parker",11,NA,NA,11,NA
"Shang_Wang",7,NA,3,2,6
"Shannon_Monahan",4,NA,NA,4,NA
"Sharad_Sundararajan",8,NA,NA,8,NA
"Shaveen_Singh",0,NA,NA,NA,0
"Shayan_Doroudi",2,NA,NA,NA,2
"Shaymaa_E._Sorour",2,NA,2,NA,NA
"Shazia_Afzal",14,NA,NA,14,NA
"Shazia_Sadiq",5,NA,NA,NA,5
"Shelby_Smith",5,NA,NA,NA,5
"Shengquan_Yu",9,NA,NA,4,5
"Sherry_Sin",9,NA,NA,9,NA
"Shi_Feng",3,NA,3,NA,NA
"Shi_Pu",3,NA,NA,NA,3
"Shimei_Pan",7,NA,NA,NA,7
"Shimin_Kai",2,NA,NA,NA,2
"Shiping_Chen",8,NA,NA,NA,8
"Shirish_Shevade",2,NA,NA,2,NA
"Shitanshu_Mishra",10,NA,NA,NA,10
"Shitian_Shen",5,1,NA,4,NA
"Shiting_Xu",2,NA,NA,NA,2
"Shiva_Shabaninejad",4,NA,NA,NA,4
"Shiven_Mian",2,NA,NA,NA,2
"Shoma_Okamoto",3,3,NA,NA,NA
"Shoujing_Li",2,2,NA,NA,NA
"Shuai_Wang",2,NA,NA,2,NA
"Shubham_Goyal",2,NA,2,NA,NA
"Shuchi_Grover",8,NA,NA,5,4
"Shuhan_Wang",3,NA,NA,NA,3
"Shuo_Zhou",1,NA,NA,NA,1
"Shuyang_Zhong",3,NA,NA,NA,3
"Siddharth_Reddy_Kandimalla",8,NA,NA,NA,8
"Sidney_D'Mello",7,NA,0,6,3
"Sidney_D’Mello",20,6,13,4,NA
"Sie_Wai_Chew",3,NA,3,NA,NA
"Sietske_Tacoma",3,NA,NA,NA,3
"Simon_Buckingham_Shum",14,NA,NA,9,8
"Simon_Hughes",7,NA,4,7,2
"Simon_Knight",5,NA,NA,5,NA
"Simon_Stacey",7,NA,NA,NA,7
"Sinem_Aslan",6,NA,NA,6,NA
"Siyao_Li",4,NA,4,NA,NA
"Smaranda_Muresan",3,NA,NA,3,NA
"Smit_Marvaniya",17,NA,NA,17,NA
"Smriti_Pathak",6,NA,NA,NA,6
"Sneha_Mondal",6,NA,NA,NA,6
"Sofya_Zeylikman",2,NA,NA,NA,2
"Sohail_Alhazmi",2,NA,NA,NA,2
"Sokratis_Karkalas",3,NA,NA,NA,3
"Solmaz_Abdi",2,NA,NA,NA,2
"Songfan_Yang",8,NA,NA,NA,8
"Sonia_D._Doshi",6,NA,NA,6,NA
"Sowmya_Ramachandran",4,NA,NA,4,NA
"Sowmya_Vajjala",0,NA,NA,0,NA
"Spencer_Rugaber",5,NA,NA,4,5
"Spencer_Swartz",5,NA,NA,5,NA
"Sree_Aurovindh_Viswanathan",2,NA,NA,NA,2
"Sreecharan_Sankaranarayanan",14,NA,NA,5,12
"Srijith_Prabhu",8,NA,NA,8,NA
"Stacy_J._Priniski",4,NA,NA,4,NA
"Stanislas_Dehaene",2,NA,NA,NA,2
"Stavros_Demetriadis",2,2,NA,NA,NA
"Stefan_Ruseti",13,NA,NA,12,4
"Stefano_Falletta",11,NA,NA,11,NA
"Stefano_Pio_Zingaro",3,NA,NA,NA,3
"Stella_Casola",11,NA,NA,11,NA
"Stellan_Ohlsson",1,NA,1,NA,NA
"Stephanie_Barbee",3,NA,NA,3,NA
"Stephanie_Frost",3,3,1,NA,NA
"Stephanie_Peters",5,NA,NA,5,NA
"Stephen_B._Blessing",4,2,2,NA,NA
"Stephen_B._Gilbert",13,NA,2,11,NA
"Stephen_E._Fancsali",11,7,NA,NA,5
"Stephen_Hutt",5,NA,NA,5,NA
"Stephen_O’Leary",11,NA,NA,6,10
"Stephen_Swift",4,NA,NA,NA,4
"Stephen_Tsourounis",3,3,NA,NA,NA
"Stergios_Tegos",2,2,NA,NA,NA
"Steve_Counsell",4,NA,NA,NA,4
"Steven_Burrows",2,NA,2,NA,NA
"Steven_Gaudino",4,4,NA,NA,NA
"Steven_J._Gaudino",6,6,NA,NA,NA
"Steven_Moore",2,NA,NA,NA,2
"Steven_Ritter",11,7,NA,NA,5
"Stuart_Hallifax",2,NA,NA,NA,2
"Stylianos_Asteriadis",7,NA,NA,7,NA
"Su_Fang_Lim",4,NA,4,NA,NA
"Subhashini_Ganapathy",7,NA,NA,NA,7
"Sudanthi_Wijewickrema",11,NA,NA,6,10
"Suellen_Dragon",4,NA,4,NA,NA
"Suely_Oliveira",2,NA,NA,NA,2
"Sujith_M._Gowda",7,7,NA,NA,NA
"Sumit_Gulwani",3,NA,NA,3,NA
"Sunbok_Lee",4,NA,NA,NA,4
"SungJin_Nam",1,NA,NA,NA,1
"Sungeun_An",5,NA,NA,4,5
"Supratik_Mukhopadhyay",3,NA,NA,3,NA
"Susan_Bull",22,18,4,NA,NA
"Susan_Canning",5,NA,NA,NA,5
"Susan_Foutz",6,6,NA,NA,NA
"Susan_Goldman",5,5,NA,NA,NA
"Susanne_Lajoie",15,10,8,3,NA
"Susanne_Narciss",3,NA,NA,3,NA
"Sushmita_Azad",4,NA,NA,NA,4
"Sven_Manske",4,NA,2,NA,3
"Swarnadeep_Saha",4,NA,NA,4,NA
"Sweety_Agrawal",1,NA,NA,1,1
"Sylvain_Castagnos",8,NA,NA,NA,8
"Sylvie_Girard",6,6,NA,NA,NA
"Sylvio_Rüdian",1,NA,NA,NA,1
"Ștefan_Rușeți",5,NA,NA,NA,5
"Ştefan_Trausan-Matu",23,4,5,17,7
"Takahito_Tomoto",3,NA,NA,3,NA
"Takashi_Ozeki",2,NA,NA,NA,2
"Takatoshi_Ishii",2,2,1,1,NA
"Takehito_Utsuro",2,NA,NA,2,NA
"Takeshi_Kohama",2,NA,NA,NA,2
"Tamara_Power",4,NA,NA,4,NA
"Tamara_van_Gog",4,NA,4,NA,NA
